label,time,date,query,username,text
0,2249918851,Fri Jun 19 23:17:39 PDT 2009,NO_QUERY,MissLeyLynne,I can't sleep! WHY? because I am hungry!!!  ughhh lol lol
0,1835374401,Mon May 18 05:50:42 PDT 2009,NO_QUERY,jdawggt,Almost time for the stupid doctor again; I guess I should get ready. I am so tired of doctor visits 
0,1563881562,Mon Apr 20 00:41:59 PDT 2009,NO_QUERY,ChrisBustamante,"I have school later today at 7am. Dear lord, please help me not fall asleep durring classes. "
0,1685495304,Sun May 03 00:38:45 PDT 2009,NO_QUERY,RoisinMcK,"At last I have the bed to myself, only problem is I'm wide awake "
0,1973346397,Sat May 30 10:58:23 PDT 2009,NO_QUERY,an_asparagus,The sound on the computer is not working. 
0,1794909012,Thu May 14 06:47:53 PDT 2009,NO_QUERY,pixiepaperdollx,Omg my stomach is amgry at me. 
0,2223246001,Thu Jun 18 08:02:04 PDT 2009,NO_QUERY,spjauer,That is for the 360 one anyway. There's plenty of Wii ones though... 
0,1998247907,Mon Jun 01 18:14:14 PDT 2009,NO_QUERY,Monicks,@bbgeekchic: Wondering why everything always has to revolve around sex... *I thought I was the only one missing the romantic courtship 
0,1956289188,Thu May 28 21:33:51 PDT 2009,NO_QUERY,JaydDragyn,@TDLQ awwww...   you have no idea how bad i wish you were here!!
0,2247372537,Fri Jun 19 19:00:05 PDT 2009,NO_QUERY,hayleyevans,Aww poor Bayhawks  haha Good job Michael boy!
4,1967885080,Fri May 29 20:23:14 PDT 2009,NO_QUERY,heatherforeal,steak n shake 
0,2326254695,Thu Jun 25 06:46:47 PDT 2009,NO_QUERY,Lovenharmony,Both my grandparents on my fathers side passed today. At least they went together 
0,1881272959,Fri May 22 04:09:57 PDT 2009,NO_QUERY,TheSushiOne,O GOD! i'm failing mathematic 
0,2054787911,Sat Jun 06 08:05:05 PDT 2009,NO_QUERY,xoxoMariela,ughhh workkkk.... 
4,2000072899,Mon Jun 01 21:21:22 PDT 2009,NO_QUERY,Ciwwaffan10111,"Trying to see how long i can text and be upside down. So far i'vd sent 5 msgs. Man my head hurts. Could i die from this. Nah, im fine. "
0,1979118672,Sun May 31 01:42:48 PDT 2009,NO_QUERY,AliviaZombie,@rebeccabakic Thats the saddest picture ever 
0,1881312228,Fri May 22 04:17:11 PDT 2009,NO_QUERY,JENNIFERYUEN,I do not want to wake up in 5 1/2 hrs. for work!! 
4,2175647128,Mon Jun 15 01:35:09 PDT 2009,NO_QUERY,dinafragola,Bunny and bear have just arrived  http://tinyurl.com/kte8kn  and http://tinyurl.com/ljlspw
4,1754044013,Sun May 10 04:43:15 PDT 2009,NO_QUERY,Lou__Lou,"watching the real #masterchef on Lifestyle Food, no sob stories, just lots of cooking and excellent backing tunes "
0,1976882408,Sat May 30 19:25:14 PDT 2009,NO_QUERY,happyherbivore,Tweet deck doesnt seem to be working 
4,1833334706,Sun May 17 22:58:20 PDT 2009,NO_QUERY,mgpyone,now listeing ??????????? from my blog.. streamingly 
0,2186894571,Mon Jun 15 19:29:31 PDT 2009,NO_QUERY,charFTW,I'm actually really fucking sorry. I feel so bad. I'm never saying/doing that again.. lol. . 
4,1999217811,Mon Jun 01 19:50:33 PDT 2009,NO_QUERY,kendallthiessen,@Aronado ~hugs &amp; kisses~ (via @BuzzEdition)funny. I only get ~hugs~! 
4,2001497767,Tue Jun 02 01:04:50 PDT 2009,NO_QUERY,mysticroots,Mystic Roots Band has time off! Gonna be putting together the summer tour and finish recording the new album CALI-HI  Be in touch w ya!
0,2229621705,Thu Jun 18 15:58:40 PDT 2009,NO_QUERY,funnyninjas,"Made another album art cover for TWCL: http://bit.ly/9Uvmt , kind of screwed it up. "
0,1557181273,Sun Apr 19 02:29:41 PDT 2009,NO_QUERY,amandajoyevans,really effin tired.. and not ready to face reality tomorrow 
4,1557699503,Sun Apr 19 05:34:32 PDT 2009,NO_QUERY,munkii_rulz,rove was funny.... did you know that apparently snakes type into google-- how dangerous is arj barker? haha. 
4,1957390629,Fri May 29 00:21:16 PDT 2009,NO_QUERY,nursejoycef,I love shopping @ Bristol Farms 
4,1676953457,Fri May 01 23:51:03 PDT 2009,NO_QUERY,MegPeddy,"@MichaelAnnYoung take good care of the hooligan, and if she gets out of line, just throw her in tell pool for a minute "
0,2263219395,Sun Jun 21 00:14:50 PDT 2009,NO_QUERY,SwanLin,not a single word nor breath 
4,2001963988,Tue Jun 02 02:40:55 PDT 2009,NO_QUERY,fakedarren,"@geenius545 lol I tried Expression SuperPreview, crashed as soon as I opened it "
0,1974098805,Sat May 30 12:26:18 PDT 2009,NO_QUERY,DoctorBeaver,@dnwx Sorry. Please don't hang me. I promise not to pay my guitar again when I'm Tweeting 
0,2243349562,Fri Jun 19 13:20:13 PDT 2009,NO_QUERY,wavingtoanimals,off to an(other) apartment showing. Still waiting on NB rentalsman's ruling on the situation. Will blog about it once it's resolved. UGH! 
4,1751287481,Sat May 09 19:05:54 PDT 2009,NO_QUERY,berlykate,goodmorning ! 
0,2264685958,Sun Jun 21 04:38:33 PDT 2009,NO_QUERY,DaDjuri,my graphic card is dying 
0,2195695324,Tue Jun 16 11:28:45 PDT 2009,NO_QUERY,ariYELL,realizations suck. 
0,2002685647,Tue Jun 02 04:54:05 PDT 2009,NO_QUERY,dannidavies,"@qmcgirl I can't get them here no  but it's fine, I'm writing a new blog as we speak so will post when that's up. &lt;3"
0,1967190990,Fri May 29 19:08:06 PDT 2009,NO_QUERY,DreCC,@Denise_V no  not yet
4,2063479672,Sun Jun 07 02:49:41 PDT 2009,NO_QUERY,TiMChung,@MariahCarey 3:27 am? you'd better get yourself some sleep       
4,1752894630,Sat May 09 23:21:25 PDT 2009,NO_QUERY,ecstaticlove,i'm only updating this so that brett's phone beeps  but really.. looking at wedding stuff. again.for the next five months.
0,2219179625,Wed Jun 17 23:58:17 PDT 2009,NO_QUERY,noelanic,@Ajaylongkaka I am but then I'm not everyone keeps telling me it's fun. You better be in my class though! Ha I'm a loner  fo reaaals.
0,1983987026,Sun May 31 14:13:12 PDT 2009,NO_QUERY,djetchasqratch,erm.....blackberry bold is broken   super bad times
0,2286698198,Mon Jun 22 16:48:09 PDT 2009,NO_QUERY,dawn_hall,"Left my iPod Touch at home, it's thrown out my whole day and I feel like a part of me is missing "
0,1468300652,Tue Apr 07 00:50:17 PDT 2009,NO_QUERY,jpcajas,I can't sleep I'm stressing out  JPC &lt;3
0,2232492406,Thu Jun 18 19:59:19 PDT 2009,NO_QUERY,savioseb,"scratched the car up drivin in2 the curb!  jane's a much better driver! she drives it everyday- 1 dent, I drive once in while and i 7/8?"
0,2217440342,Wed Jun 17 20:52:22 PDT 2009,NO_QUERY,pingpingss,"@schiarire im at cityhall, darn far dude "
0,2066337472,Sun Jun 07 10:19:45 PDT 2009,NO_QUERY,AMaletra,On my way to summer jam!!! ... Damn why isn't @SongzYuuup gonna be there?????? 
4,1977135490,Sat May 30 20:11:17 PDT 2009,NO_QUERY,Lia_arch_angel,"i watched the movie, terminator yesterday.. it was so awesome!! "
0,1965334463,Fri May 29 15:44:15 PDT 2009,NO_QUERY,laq997,"recovering from a hard day of homeschooling my dd, chemistry did NOT go well... "
0,1678574195,Sat May 02 07:07:39 PDT 2009,NO_QUERY,DiyanaRazinah,"I miss shaun,all the sudden  my uber awesome clandestine/fob/petewentz no#1 fan. -sighs"
0,2183276542,Mon Jun 15 14:17:05 PDT 2009,NO_QUERY,mrstephens85,@BiitchyBeauty I dnt see u on my bbm list anymore  where are u?
0,1961521423,Fri May 29 09:37:51 PDT 2009,NO_QUERY,michaelaXD,wow we r watching the outsiders  smelly english.
0,2266182232,Sun Jun 21 08:03:08 PDT 2009,NO_QUERY,supinya,"@onlyying  I wish I could, the name of it sounds so sweet BUT I have to return BKK tmr evening after the seminar ends unfortunately "
4,1976983312,Sat May 30 19:46:44 PDT 2009,NO_QUERY,hensel,@HeyMonge thx  So cool to see you here on Twitter! You will like it here. And find some other great peeps on #tworco or #smcoc
4,1979831484,Sun May 31 04:40:58 PDT 2009,NO_QUERY,mrkswyr,sunny sundaaaaaaaay  ... my heart will go ooooon :'D
0,2189086282,Mon Jun 15 23:12:36 PDT 2009,NO_QUERY,LaTuaCantante_,"@Go_Ask_Alice yeah, a little too quiet. I'm missing the noise "
0,2051565512,Fri Jun 05 22:18:44 PDT 2009,NO_QUERY,jackiefarias,@eternelle happy birthday and sorry for waking you up 
0,2240262217,Fri Jun 19 09:32:05 PDT 2009,NO_QUERY,annafrances1,@Ktlou_ why am i a freak ?  sad face lol
0,2261821036,Sat Jun 20 21:24:22 PDT 2009,NO_QUERY,Stephloveswinn,@pfingar I miss the luxury of bean and cheese tacos...or tacos in general...or good Mexican food- I'm sooo hungry!! 
0,2197671659,Tue Jun 16 14:58:18 PDT 2009,NO_QUERY,kayyxoxo,By the pool w tyler. Wish the sun would come out 
0,2215869327,Wed Jun 17 18:43:27 PDT 2009,NO_QUERY,bexmith,WAIT.  Where's the b-girl???  They have to have b-girl or a hip-hopper!!!  None of those girls looked like they were.  That'd be sad.  
4,2002916743,Tue Jun 02 05:28:21 PDT 2009,NO_QUERY,seamusandmaggie,@andreaj27 of course we will!!! that's what friends do. 
0,2176884158,Mon Jun 15 04:58:59 PDT 2009,NO_QUERY,m0po,@AmyleeEdith i can see it trending with the #gnw tag.. im so jealous. 
0,2205205267,Wed Jun 17 04:12:41 PDT 2009,NO_QUERY,atlashill,"Watching #pmqs. Yep, it's a schoolyard taunting fest. "
4,2007746764,Tue Jun 02 13:05:33 PDT 2009,NO_QUERY,llordllama,"@Mitchley Smile a lot and say &quot;Not all of this will suit you, but some of it will ROCK YOUR WORLD!!!&quot; Works for me "
0,2322357915,Wed Jun 24 22:28:44 PDT 2009,NO_QUERY,Celz29,@tholdersr not swine flu i hope??  i don't even remember.... hehe :-P
0,1964741198,Fri May 29 14:43:41 PDT 2009,NO_QUERY,xbeautifulmessx,@AnnaInTheHouse I don't know how to send it to you Anna.  Let me think for a bit and I will find some way to do it
4,1969163701,Fri May 29 23:12:12 PDT 2009,NO_QUERY,minette95,11:11 make a wish 
4,2175758142,Mon Jun 15 01:54:54 PDT 2009,NO_QUERY,xoxoxShelby,"I love surprises  esp at night. Goin to bed, class in the AM. Happy bday @ashcakes1234 xoxox"
4,1880082472,Fri May 22 00:02:43 PDT 2009,NO_QUERY,timvox,@martinxo Thanks Mart. Will also work up appetite for rare opportunity for pub lunch with wife. 
4,2072392027,Sun Jun 07 20:56:19 PDT 2009,NO_QUERY,WoodsHalcyonMHC,@starbucksapron ok dont be a bitch  lol joke. thanks
4,1880747717,Fri May 22 02:21:27 PDT 2009,NO_QUERY,clrlalala,Going home after watching a movie with my friends! 
0,1969767813,Sat May 30 01:09:13 PDT 2009,NO_QUERY,lindseymclennan,wishes she hadn't been sick for her best friend's birthday party. 
0,2322792702,Wed Jun 24 23:17:00 PDT 2009,NO_QUERY,krazy_sexy_cool,Man I have the munchies.  But I don't do wendy's or taco bell.   I should've made groceries today
4,2062290974,Sat Jun 06 22:49:33 PDT 2009,NO_QUERY,craig563,Heading to the house for a little rest before our @blogstomp trip to Cali. Gonna go take some #hold em $ From @Becker 
4,1469395735,Tue Apr 07 06:15:01 PDT 2009,NO_QUERY,Virgodiva,Morning! I hope today is as great as yesterday I laughed until I couldnt breath 
0,2054055993,Sat Jun 06 06:26:37 PDT 2009,NO_QUERY,MileyMcflyMad53,26 hits! No comments  No Codes 
0,2055276779,Sat Jun 06 09:01:29 PDT 2009,NO_QUERY,callalala,So bored at work! Only been here thirty minutes 
0,2207999297,Wed Jun 17 08:39:11 PDT 2009,NO_QUERY,justKique,Where are you? 
4,1793572344,Thu May 14 03:12:22 PDT 2009,NO_QUERY,jessa_hugz,@andyclemmensen ily xoxo thx soo much for saying happy birthday  go on msn!
0,2244140369,Fri Jun 19 14:21:18 PDT 2009,NO_QUERY,richtpt,@shinyobject No kidding! My friend is going to the Zoo concert to see the B-52's. 
0,2266891067,Sun Jun 21 09:16:18 PDT 2009,NO_QUERY,itsbethh,I'm off to do some geography and maths revision 
0,1752505734,Sat May 09 22:06:47 PDT 2009,NO_QUERY,tmonneyyy,@petewentz I am so sorry my condolences..I know how it feels 
4,1880050123,Thu May 21 23:56:46 PDT 2009,NO_QUERY,corcorlovesyou,@nickvelo congratulations! 
0,2221602920,Thu Jun 18 05:41:11 PDT 2009,NO_QUERY,maggielang,Seeing my Cubs-Sox game day go down the drain ... with the rain! Boooh! 
4,1753384711,Sun May 10 01:22:36 PDT 2009,NO_QUERY,MichelleZen,@racemode lol.. who know the president could be a comedian? 
4,1999687914,Mon Jun 01 20:38:59 PDT 2009,NO_QUERY,heathermriley,"@suzanne_young I'd help you out, but I just ate the last of my Reese's Pieces "
4,2066284407,Sun Jun 07 10:13:44 PDT 2009,NO_QUERY,Joey_Smith,I'm going to see the &quot;Land of the Lost&quot; today.  Anyone seen it?  I need a good laugh. 
4,1966059632,Fri May 29 17:02:52 PDT 2009,NO_QUERY,chrissy_yo,starting a twitter account....sigh. Curse you Dan Todd! 
4,1976767403,Sat May 30 19:00:39 PDT 2009,NO_QUERY,beckuhk,I love love love my little peanut.  feeding him.
0,2002582346,Tue Jun 02 04:37:25 PDT 2009,NO_QUERY,nikki721,I got a migraine. 
4,2069363051,Sun Jun 07 15:44:24 PDT 2009,NO_QUERY,LM_HyperIsGood,I think I might make eggs... I'm hungry!  hehe midnight eggs! Someone should write a book about it!! 
4,1795411715,Thu May 14 07:43:37 PDT 2009,NO_QUERY,MissFelix,@ChicaWest Good Morning sunshine 
0,1826277633,Sun May 17 08:07:29 PDT 2009,NO_QUERY,newkids33,@NKANGEL74 its a shame we won't be able to see jon singing as there was no pics or video's allowed  
0,1979254162,Sun May 31 02:15:47 PDT 2009,NO_QUERY,epicwinmaster,i miss burning crusade 
0,2061025102,Sat Jun 06 20:02:04 PDT 2009,NO_QUERY,gmenn020308,"@giantstalk a few, jeremy shockey mostly, but now he's gone "
0,1755607328,Sun May 10 09:34:14 PDT 2009,NO_QUERY,sarsipop,Just found out that I belong to the last batch in enlisment  booo.. of all sems ngayon pa! i hope i can still get a good schedule!
4,1956177032,Thu May 28 21:20:18 PDT 2009,NO_QUERY,FinancialCents,@chrisgietzen Isn't InHouston great?  That's cool you are a jazz vocalist. I'm the singing financial advisor   Hope to see you at a mixer!
4,1833762573,Mon May 18 00:22:14 PDT 2009,NO_QUERY,amyrussell92,lol random it just started raining 
0,1826037063,Sun May 17 07:32:35 PDT 2009,NO_QUERY,sm_matrix,A robin's egg fell out of the tree onto my car. 
4,1996898142,Mon Jun 01 15:53:27 PDT 2009,NO_QUERY,Blairxx,@AmberLights08  thank you for the encouragement 
0,2000854764,Mon Jun 01 23:08:33 PDT 2009,NO_QUERY,tylerthomaslive,Horrified! As Air France A330 is still missing with 228 oboard!!! 
0,1558289377,Sun Apr 19 07:54:36 PDT 2009,NO_QUERY,majorzoheb,@KevinSpacey sounds awesome! Wish I could seem them   you coming to the UK anytime in the near future?
4,1880206476,Fri May 22 00:26:49 PDT 2009,NO_QUERY,schottchick06,Can't sleep. Therefore I will work on the website. So thankful that Bobby has helped so much w/ this. Grandma would have LOVED him! 
4,1967270497,Fri May 29 19:16:26 PDT 2009,NO_QUERY,pachie08,morning! .. sudoku again for breakfast .. yei! ..  http://plurk.com/p/x3ku1
4,2179775421,Mon Jun 15 09:34:00 PDT 2009,NO_QUERY,JokerProof,Found out I will be seeing Transformers 2 on saturday  Yay for that!
0,1967443470,Fri May 29 19:35:24 PDT 2009,NO_QUERY,mj_lindsay,"@Maddieque Oh, that's not good, w/o music...  Then, I can't live, too."
0,2056690589,Sat Jun 06 11:36:45 PDT 2009,NO_QUERY,ricardo5518,@DavidArchie what's your favorite brand of cereal? This is a  question that haunts me at night 
0,1982498492,Sun May 31 11:19:49 PDT 2009,NO_QUERY,L3gallyBlond3,"is bored, n lonely "
0,2288806212,Mon Jun 22 19:38:39 PDT 2009,NO_QUERY,Dancer_Life,ok twitter fam.had a very long day.now it's time to take it down.I gotta wake up pretty early..  GoodNite !
4,2048303421,Fri Jun 05 14:59:16 PDT 2009,NO_QUERY,allisonxriley,@tommcfly hahah awww well you're welcome here in america!    
0,2063149227,Sun Jun 07 01:33:00 PDT 2009,NO_QUERY,MoonFireLove,I'm ready to pass out.. To sleep. I'm beaaat tiired!  I need a massage bad. No after party for me. Heading to my room order room service.
4,2060543398,Sat Jun 06 19:06:09 PDT 2009,NO_QUERY,AleiaMonster,"Missing @twisteddspirit, why did you have to move to TA-HATCH-A-PEA?! fresno is far more better; why? because I'm here "
4,2055384562,Sat Jun 06 09:13:05 PDT 2009,NO_QUERY,mhwendy,"just because it's fun....a little bopping, a little rock 'n roll... http://bit.ly/47oHl  Thanks PJ "
0,1932660961,Tue May 26 21:56:16 PDT 2009,NO_QUERY,markssmith,"Ah well, the time off work had to finish at some point. Back to work today   More problems to fix and stuff to do...."
4,1998615414,Mon Jun 01 18:50:37 PDT 2009,NO_QUERY,Mhelp2U,@ponzarelli: If you really want some relaxing music for your Zune check out an artist called Chicane.  Superb! Great for relaxing 
4,1990201670,Mon Jun 01 04:11:28 PDT 2009,NO_QUERY,ChopOX,"Yayyy!!! Won 6-2, 6-0 sooo excited "
0,1825249088,Sun May 17 04:58:50 PDT 2009,NO_QUERY,TheAmazingCat," cant afford to see Angels and Demons, so i watched it for free: http://tr.im/lvBu"
4,2053271007,Sat Jun 06 03:56:31 PDT 2009,NO_QUERY,ifoundmysoul,"@TheNoobKiller Fridays my move day  movin to Chester green, nice newish house"
4,1834377191,Mon May 18 02:42:04 PDT 2009,NO_QUERY,davidrules04,is 20 today Whoop  thanks for all the birthday messages i look forward to a great day with the friends and family 
0,2245203954,Fri Jun 19 15:48:11 PDT 2009,NO_QUERY,iamizzap,"@heiligeharmonie what a pity.  if it makes you feel better, mint gum (which is basically the only gum i chew) makes me sneeze. a lot."
4,1975518993,Sat May 30 15:19:48 PDT 2009,NO_QUERY,kirbycoats,Twitter! You read my thoughts. You truly are amazing 
0,2266074475,Sun Jun 21 07:51:23 PDT 2009,NO_QUERY,sofiafontes,@TehDonDitty I will... When it comes out here July 9th... 
0,2175484386,Mon Jun 15 01:06:57 PDT 2009,NO_QUERY,twisted77,@dannywood is what I'm reading correct?? NKOTB have cancelled to OZ tour?? please tell me it's not true 
4,1550907668,Sat Apr 18 07:36:09 PDT 2009,NO_QUERY,Jaddeex3,talking to bella now 
0,1975383726,Sat May 30 15:02:38 PDT 2009,NO_QUERY,ShadowRavenNC,has been without his phone all day.... i left the charger at home 
0,2232166549,Thu Jun 18 19:32:31 PDT 2009,NO_QUERY,xhau198,"@ekoprasetio what, you can't connect yahoo  this is going to be a bad day "
4,2016761884,Wed Jun 03 07:19:08 PDT 2009,NO_QUERY,mobre11,@TwilightNewsMan -- i loveddd it 
0,1980071328,Sun May 31 05:35:00 PDT 2009,NO_QUERY,allyXwebb,AHAHAH I never wanted you in my bed anyway  @prettysurepdr
4,2189747310,Tue Jun 16 00:48:15 PDT 2009,NO_QUERY,runawayxx,Eating! Then homework. 
0,1955991959,Thu May 28 20:59:15 PDT 2009,NO_QUERY,maddir,@malthegal i want to!! But unfortunately im workin all day 
4,2058027467,Sat Jun 06 14:07:23 PDT 2009,NO_QUERY,mptre,Still abit tired from yesterday. Staying home tonight and continue coding on a interesting project 
0,1696216915,Mon May 04 07:50:55 PDT 2009,NO_QUERY,TaylaMcCloud,@sethu_j what's fbk pirate? And why are you deactivating it? 
0,2033413814,Thu Jun 04 12:40:16 PDT 2009,NO_QUERY,moviefreakjps11,is mourning David Carradine... 
4,2065733700,Sun Jun 07 09:11:06 PDT 2009,NO_QUERY,andnowthenews,@lynniethecarol i enjoy that the amazon page lists one of the things in &quot;tuff chix&quot; is hanging curtain rods.  you: already tuff chix!  
4,2175106393,Mon Jun 15 00:06:03 PDT 2009,NO_QUERY,attics,omg. new atl song 
4,2071705431,Sun Jun 07 19:48:06 PDT 2009,NO_QUERY,TheMystifyer,@NewEnglandBaby saw that you were following me  figured I'd follow you too. welcome to my twitter world. don't be afraind to twitter me 
4,2067998628,Sun Jun 07 13:19:21 PDT 2009,NO_QUERY,GJinkieZ,@pommedeter Monday night is cool! Let me know what time!!!! 
0,2237141489,Fri Jun 19 05:15:42 PDT 2009,NO_QUERY,NatalieChartier,showers and t-storms predicted thru the weekend  
4,2188486520,Mon Jun 15 21:59:24 PDT 2009,NO_QUERY,3L1Z4B3TH,@FTSKBrittanyy You guys can become pen pals via email 
4,2059364166,Sat Jun 06 16:47:03 PDT 2009,NO_QUERY,EndGameOakland,@XavierAM Thanks 
4,2044008442,Fri Jun 05 08:44:11 PDT 2009,NO_QUERY,emanbruin,@nerdseyeview Hello.  Appreciate the travel tweets. Cheers!
0,2253718753,Sat Jun 20 08:37:57 PDT 2009,NO_QUERY,analbeast,Being a chef rules. Having to be in by 6am tomorrow does not 
0,2248665253,Fri Jun 19 20:59:21 PDT 2009,NO_QUERY,Sade_is_fierce,"loves rain, but this a lil much. Not to mention the thunder is a lil frightening "
0,2245724361,Fri Jun 19 16:32:50 PDT 2009,NO_QUERY,fracto,Friday Epic Fail... 
0,2202026129,Tue Jun 16 21:07:40 PDT 2009,NO_QUERY,VivaLaAden,@leeah_kay It is. I almost started crying again when I put on the aloe. 
0,2218847815,Wed Jun 17 23:16:01 PDT 2009,NO_QUERY,babydollniki,I hate love sometimes 
0,1755769231,Sun May 10 09:58:53 PDT 2009,NO_QUERY,wastingpaper,no one else thinks that homicidalgodchan is scary.. haha im a scardey cat 
4,1835083516,Mon May 18 05:05:29 PDT 2009,NO_QUERY,frankiehayward,Good morning Twitterville! I hope everyone enjoyed their weekend 
0,1559124400,Sun Apr 19 10:19:25 PDT 2009,NO_QUERY,rxp,"The third episode of FMB was pretty disappointing, to be honest "
4,1678635080,Sat May 02 07:18:16 PDT 2009,NO_QUERY,ChristinaBeans,Newport for the day 
0,2201722602,Tue Jun 16 20:40:47 PDT 2009,NO_QUERY,emilyyyem,"Sometimes when everyone else sucks entirely, I realize how much I love and miss my old friends like crazy "
0,1985196202,Sun May 31 16:37:31 PDT 2009,NO_QUERY,kishba,Ouch! Sun burn 
0,1824950090,Sun May 17 03:40:00 PDT 2009,NO_QUERY,rushxx,@fissijo me too!!! n'awww i thought she might  im pouting too lol!
0,2260151400,Sat Jun 20 18:45:11 PDT 2009,NO_QUERY,hiddennotes,got exam 2mrrw and thursday also 
4,2013656507,Tue Jun 02 23:13:29 PDT 2009,NO_QUERY,Me_Piglet,@fryfan20 and what about weather it twitterworld  - it's here: http://weather.twelve20design.com/  I'm going to add mine ;)
0,2285699223,Mon Jun 22 15:27:56 PDT 2009,NO_QUERY,Nessie_Carlie_C,Twitter right now=Mean to me 
0,2005537644,Tue Jun 02 09:50:20 PDT 2009,NO_QUERY,Oleifr,"@Mariafh Someday it will happen. Tried to teach myself Norse a few years back, it didn't work so well. "
0,2303130426,Tue Jun 23 17:46:16 PDT 2009,NO_QUERY,Lindsay_Demuth,@ambur_shsu stopppppp making it sound like you're never coming back!  you're freakin me out! aaaah!
0,1553789521,Sat Apr 18 15:13:00 PDT 2009,NO_QUERY,LastDitchRacing,@NeilMcDaid shizer!  
4,1996861288,Mon Jun 01 15:49:28 PDT 2009,NO_QUERY,GoldCoastGirl,@MikePaetzold from http://bit.ly/15LN6p  may i request the free report  plz  thank you!
4,2063626599,Sun Jun 07 03:25:51 PDT 2009,NO_QUERY,yumpeanutbutter,"i'm almost done my art book. i have 2 do two more coppies, stick things in + annatate my work. almost done  i luv doin art!!!!!"
0,2194839335,Tue Jun 16 10:19:48 PDT 2009,NO_QUERY,babyowls,"Last night i tore open one of my moccosins.  shiiits weak! Just ate mcdonalds breakfest, now going home, then ptown?"
0,1978630421,Sat May 30 23:57:42 PDT 2009,NO_QUERY,WhoTheEff,I'm too sick to live. 
0,1992679332,Mon Jun 01 09:08:51 PDT 2009,NO_QUERY,MadhaviJain,feeling a little sick this AM 
0,2068771394,Sun Jun 07 14:40:11 PDT 2009,NO_QUERY,sladfish,Totally got crushed in my softball ball game.  AND I got hit by a pitch.  Right on my arm. Ow 
4,2184830007,Mon Jun 15 16:29:02 PDT 2009,NO_QUERY,ChristieRessel,Looking forward to working with @louise_philp while she's visiting Toronto! 
4,2013523232,Tue Jun 02 22:53:13 PDT 2009,NO_QUERY,HyphyWifey602,watching southpark 
4,1989613369,Mon Jun 01 02:10:40 PDT 2009,NO_QUERY,KarenAlloy,@ericamayer it was in my head last night! LOL! 
0,2218856468,Wed Jun 17 23:17:05 PDT 2009,NO_QUERY,JackHoeffer,failed my exam twice now  will try again tomorrow
4,2004202548,Tue Jun 02 07:50:01 PDT 2009,NO_QUERY,_AMILLI_,@lilpwayne ... naw i was born there but live in canada right now 
0,1827551052,Sun May 17 10:57:09 PDT 2009,NO_QUERY,GlennAgnew,Dont  ever drink  its not a good feeling in the morning
0,1932584985,Tue May 26 21:46:18 PDT 2009,NO_QUERY,handsomejon,Pussy out (like a boss.) Ditching out on my bandmates to sleep    #whatcotyisnotdoing : selling merch or wearing a tie.
0,2047831034,Fri Jun 05 14:14:50 PDT 2009,NO_QUERY,igwarrender,@JasonShand I believe so  was there a reason why it was cancelled?
4,1563850474,Mon Apr 20 00:33:12 PDT 2009,NO_QUERY,McJonas_bubble,@tommcfly ME!!!! please 
0,2215939566,Wed Jun 17 18:49:22 PDT 2009,NO_QUERY,hokiekate,nobody in this house can stay healthy.  Now Simon and Mary have caught the cold that Kate and I had.  Listening to the girl cough.  
4,2062173357,Sat Jun 06 22:31:07 PDT 2009,NO_QUERY,PinkTinx,@AnotherA i will play with it 
4,1694109436,Mon May 04 01:07:35 PDT 2009,NO_QUERY,amyriot,http://twitpic.com/4j9om - Non-civilisation was pretty though 
4,1880287661,Fri May 22 00:42:59 PDT 2009,NO_QUERY,restim,Weekend!! I am out of here 
4,2052425107,Sat Jun 06 00:41:10 PDT 2009,NO_QUERY,baldeggie,Needless 2 say we know who's winning don't we LOL 
4,2186247184,Mon Jun 15 18:33:59 PDT 2009,NO_QUERY,Jennii00,Home. Got my Green Tea Frap from starbucks 
0,1956154087,Thu May 28 21:17:34 PDT 2009,NO_QUERY,SunnyBuns,@dannyrodri Well the pictures were very very scary  Broke my heart! We just get snow here ... I will take that anytime
4,1966376891,Fri May 29 17:39:17 PDT 2009,NO_QUERY,ProphetTheBaker,@caseyinouye haha i was back at my apt for a little bit running errands and paying rent and i thought i drop by  haha shrug
0,2230723384,Thu Jun 18 17:30:50 PDT 2009,NO_QUERY,bleything,@gilesgoatboy: I wasted like 3 hours of time on the mysql gem today 
0,2286080057,Mon Jun 22 15:58:18 PDT 2009,NO_QUERY,bridgeykate,im not sorry  i just got home from drivers ed and im gonna go sleep more i think
0,1979610552,Sun May 31 03:47:24 PDT 2009,NO_QUERY,benzoenator,@rileyclarkson come online again? i was driving!! 
4,2189005799,Mon Jun 15 23:02:00 PDT 2009,NO_QUERY,caitie_turtle,making cookies 
4,1990742277,Mon Jun 01 05:38:13 PDT 2009,NO_QUERY,alli_cat141,"Went and watched Star Trek, I loved it  I laughed and cried. Had Indian for dinner it was very yummy. Night out, no kids, nice "
4,2184577627,Mon Jun 15 16:06:44 PDT 2009,NO_QUERY,HBIC_Mommajo,"@RealLamarOdom i fk'n love you odom, you're the shit. "
0,2199240983,Tue Jun 16 17:13:06 PDT 2009,NO_QUERY,mikeyott,@ryanjkirk No I've not even heard of OnDialog sorry 
0,2326949186,Thu Jun 25 07:43:21 PDT 2009,NO_QUERY,robinista,@apezface Nooooo! I have to leave at 5:30 today! 
